5	"I love the idea of Shopify Email, but this is way too basic for our needs.  I was hoping it would be similar or better than the old Mailchimp/Shopify integration, but it doesn't even come close. There are both basic and advanced features that are missing.  Here are some missing features:  -2 and 3 column sections -sections that allow you to add your choice of standard content blocks (buttons, text, images, products, etc.). That works so much better than relying on finding a pre-made template that has all the right content blocks. -the ability to add images! Logo and products are the only images that can be added to emails now. -use Paragraph, Header 1, Header 2, etc. for text instead of fiddling with the size continually. Very important for those of us that have blog posts we share through email. I like that you can change the text size, but it's set up in a way that doesn't work for long text blocks. -there's something weird with the ""from"" section in the email designer. It should be possible to add alternate emails rather than just the main store email. -it's great to be able to add products, but what about collections? It would be more useful for us to be able to add a collection and pull a certain number of those products into the email or simply a collection image and link -automated emails, ideally with the option of automated email sequences (welcome emails, thank you emails, abandoned cart emails, email sequences triggered by tags/shopping behavior/birthday/custom date field, reengagement campaigns, etc.) -custom fields. We use Mailchimp as a CRM where we have additional information about our customers like birthday, custom date fields, interests, etc. Currently there is no option for this in Shopify. -ability to send emails to people who have purchased (or not yet purchased) specific products. In general, customer group filters are not sophisticated enough. -Shopify is in a unique position to be able to pull off personalized recommended product emails based on customer behavior. That would be a amazing to see here. I could see this working for businesses that are just getting off the ground or have only a handful of products. For now, it is not useable for us. But I'm hoping that Shopify Email will grow to include some of these features. I would much rather use Shopify in the future if it's able to up its email game. Edit: Forgot to mention merge fields, discount codes and email scheduling in the list of missing features. I'm also concerned by some reviews mentioning the app hurting their sender reputation and even blacklisting domains. Those reviews may be overblown, but there doesn't seem to be an effective way of managing list cleaning, authorizing send emails, etc."
2	Amazing App! Very intuitive and easy to use. Set up on my store at the click of a button! Hopefully my customers enjoy!
2	Worst fulfillment I literally have ever seen. They don't even have the correct headers available to select from? Are you serious how did this even make it to the app store wtf. STAY AWAY FROM THIS APP.
2	I have just started using it recently and I can see the results already! A great help to my business. Easy to set up and the support is really helpful!! Thank you
9	We use their other app Sales & Discount and got an email about their latest one. As the app is free to use we thought we would try it on our store and have not been disappointing. The free features are decent and it's not a lot to get the paid one.
7	It has great customer service. Best plugin for the snippet. Use for best e-commerce seo. If u want to another service you can pay for it
2	Quick and easy! Thanks for doing the work for me ( that i couldn't figure out on my own!) It only took a few minutes :)
5	I was looking for an easy way to provide short promo URLs in print, and this easy little app does the job perfectly!
6	This app is amazing. Not only is there an option to create an email campaign from a blank template, there is also a great selection of templates to use. There is no limit to how many subscribers either like there is on Mailchimp. Highly recommended!
9	It literally sends emails to the most simple schedule ever. It does nothing of any use. What are you charging for? Something as simple as this should be free across all plans!
5	I am a big fan of this app. Works perfect for a top announcement bar and the countdown to free shipping really encourages my customers. Highly recommended!
2	I wanted a fast & simple, responsive, action and notification bar. I have tried many! This one stand out by FAR. It's also highly customisable and user friendly
7	Love it! Exactly what I needed. Works as advertised and offers good customer support. Recommend it to everyone.
7	If you like the app, you will love their customer service...................................................
2	Great app. Easy to use, took 30 mins to set up everything. Support is with you every step of the way! Highly recommend! Now i just have to wait for Google to catch up!
6	Have been using Zegsu for 2 of my Shopify sites and it been close to 2 months. Its easy to use and works perfectly! The best part is they provide insights/analytics on the number of clicks on a particular custom short URL you have prepared for a specific product, collection or a page! I love Zegsu and would recommend everyone who are looking through scale their products to multi-channel advertisements.
6	App designed a great digital catalog for our store.  App was easy to use as well, I tried several others prior without the same success.  Definitely worth the download and saved me a headache.
2	Great app. Does exactly what I need. I wasn't sure if it would be able to calculate how far a away a customer was from the free shipping threshold, but it does. Their support team is also friendly and help. If you need a announcement bar at the top of your store, this one is perfect.
5	i use this to include a timer for my online store to go live, this was so easy to install and also a live member walk me through it.. thanks!!!!!
4	I love using this app, it supports MANY languages and SMS Automations are pretty easy to use and helpful. Would definitely recommend!!
5	This app has a lot of useful marketing features. I really love the automated WhatsApp SMS abandon cart functionality the most! Its convenient to have all of this functionality in one dashboard .
5	If you're looking for BEST SEO App, look no further. SEO by Google Rich Snippet is best of all. Affordable and works like a charm. Thank you guys for developing such an amazing App.
5	This is the easiest app I've found to generate a PDF catalog of my Shopify store products - I created a catalog for my products in two minutes, having spent hours trying to work out other apps and getting lost in complex configuration. I'm glad I found Easy Catalogs and will be using it every month to produce up-to-date product catalogs for my customers. I would highly recommend this app..
5	I used this app to create PDF catalogs and send them via email. It's amazing! You can easily share catalog links anywhere and no need to upload/download... There are only 6 templates but support tells us that they work on more templates to provide... 5 STARS!
5	good pricing but the delivery rate is quite poor when compared to previous email app we have used it the past. I believe there will be future improvements.
5	This is a great app to send out SMS to customers. This app is also useful to send abandoned cart reminders to my customers who didn't get to the checkout process and those who didn't complete the checkout process. Highly recommend to all Shopify store owners!
4	I used these apps for my dropshipping business. Displays links to pages it considers relevant and authoritative. Authority is mostly measured by analyzing the number and quality of links from other web pages.
5	Sent out first email last week. Love the integration to my store and how I can pull in my products, content, etc directly to my email.  Please add automated email capability. I want to send email to new email subscribers, new customers, tagged customers, etc.
5	AI and Machine Learning might seem like complicated topics, especially for e-commerce managers, but the team at MorphL made the on-boarding process smooth for us and having their predictions integrated on our website was pretty straight forward. So far we've used two of their machine learning models (shopping stage prediction and cart abandonment) and got positive results: X3 conversion rate for users identified as being promising. I am excited to really build out our experience with their other machine learning models: churning users and personalized recommendations are top of mind. Deciding to partner with MorphL was one of the best things we did this year. They continue to be responsive in making sure we have the AI capabilities we need.
7	The app is really cool and easy to use.  I needed a little help from them at first, and their service was fantastic.
5	*UPDATE* After several emails from the developer on the issues I was having, they are now fixing and tweeking things. They are very attentive to requests and concerns. I'm impressed with the diligence to make things work for us shop owners. Upgraded stars on customer support!  This app gives me a headache. I can't get it to work correctly. Not that there are easy steps. Won't save inactive autoposts, no short links, which is a huge disappointment. Shows preview in HTML so many glitches and no online support chat. Have to send an email and wait. This is not for me.
5	Great Customer service with quick e-mail response. I havent seen the benefits of this app yet but i'm confident it will boost my sales.
10	I like it was pretty self-explanatory. I like the app and definitely would recommend it to others. Thanks
7	I really like this Tier App, it is part of our strategy to drive up AOV to use bundles and Tier is very easy to implement and has paid for itself in the first day we implemented it. Good value, great product, and their customer service (dom) is a very nice guy that was helpful.
2	Very good application for launching a new shop or for a beginner, unfortunately not compatible with the ajax shopping cart of the supply theme, so I will uninstall it reluctantly. The support is very reactive.
7	Great app and great customer service! I really appreciate their quality support and the upsell app is really useful to get more sale; I like the app, great experience
5	very useful, but there is a problem. it only async 92 products. new products could not be push. fixed this issue, may be better.
4	Wonderful support. They were able to get into my store with my permission and fix compatibility issues between Tier and my theme.
9	Very useful app, user-friendly  and easy to use. It saves tons of time. And it's free ( which is great for small business, especially during the COVID). Definitely recommend.
10	Very useful app, and time con-saving ! Now you can delete the post, directly from FB . Good Luck !
10	Was looking for an easy app that did what I needed and this was perfe t for that! Support is amazing, would recommend!
2	i really love this app!, but i need chanche the text for auto scheduling, 'couse is very complicated change one by one...
5	Amazing app with unprecedented functionality. The support was very responsive and helped solve all the issues quickly.
5	Great app, easy to use, quick insallation and awesome support team! I have had troubles with the native search engine but this app fixed it.
4	I was so happy to find this app! It makes it much easier and convenient to publish my products and content from my store on Facebook automatically. It saves me a lot of time as I can also schedule the posts. It is a very useful app I much recommend!
4	I used Onollo to publish products from my store on Facebook automatically. Very convenient! I don't need to upload a separate photo and description, I don't spend my time on it anymore. Also, I usually choose the most active time for publishing and Onollo uploads the product when I need it. Very useful. I'm happy
7	Our initial minor problems with this app and our theme were quickly sorted out. Great support in a friendly manner. After trying quite a few alternatives, Tier fits the bill for us and we're happy to pay the very reasonable subscription fee to support the developers.
6	This app is amazing. It provides just enough of customization without being confusing or annoying. You can easily enable or disable the features that you want to use as well as customize the look. The admins also provided with some enhanced customization for our store.
4	I installed Onollo to help me to unload some work with my Facebook page. Even though I haven't launched my store yet, I already had a great experience with these guys. Super quick responses, Artin and Alex go beyond regular customer service. They spent a good hour with me explaining the product and social media best practices. Great app and great people behind it.
7	I downloaded 5 other apps today in an attempt to offer the opportunity for my customers to add the same product in different lengths while achieving the discount. There were so many problems with the others because they either failed to offer the proper functionality, the app itself was confusing, the app didn't install correctly, or it drastically slowed down my site. TIER was the shining light in the midst of chaos. It was an absolutely seamless installation that matches my site's design perfectly without me having to customize anything. Creating the bundles was easy and it's exactly what I wanted. The option to swap particular products is something I didn't know that I needed but I'm glad that I have. There was an issue that was quickly resolved by Dom who answered the question, customized the integration with my store, and was incredibly patient/kind/knowledgeable. I am planning to start another store soon and if there is an opportunity to use this app, I will do so in a heartbeat. Thanks Dom for making my customers' experiences better!
9	Free good, not officially used, first set to see the effect. Hope to be helpful to sales transformation.
7	This is an amazing app that solves a problem many merchants don't even know about. I've only accidentally downloaded it, and the app has been generating me extra revenue since day 1. And the developers are helpful, too! 100% Recommend!
2	The app is easy to use and easy to setup. Support is very responsive and helpful. This app assures me that I won't lose a sale because of an out of sight add to cart button.
10	Amazing product - this has helped our store significantly and we would highly recommend! Thank you.
7	I've been looking for something like this for ages! It is so easy to set up your bundles, I'm confident that this app will increase my AOV. Initially I had an issue with my theme and contacted support, they had it up and running and made some custom adjustments for me within hours. Highly recommend.
5	Perfect app for creating your own bundles and tiered discounts. Does exactly what I needed and struggled to find within other paid apps. They have also provided super fast and helpful support! A great functional app for making more complex products, I'm very happy with it!
